"Incident_ID","Incident_Date","Incident_Time","State_Name","City_or_County","Business_or_Location_Name","Address","Latitude","Longitude","Victims_Killed","Victims_Injured","Suspects_Killed","Suspects_Injured","Suspects_Arrested","Incident_Characteristics","Year","Month","Day"
2346406,2022-07-01,"1:20 AM","Mississippi","Greenwood","","Johnson St and Main St",33.5134,-90.1799,1,7,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","7",1
2345144,2022-06-30,"6:00 PM","Kentucky","Allen","","49 N Railroad St",37.6119,-82.7298,3,5,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - Officer shot
Officer Involved Shooting - Officer killed
Officer Involved Shooting - K9/Mounted killed
Police Targeted
Red Flag / Extreme Risk Protection Orders
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2022","6",30
2344954,2022-06-30,"6:19 PM","New Jersey","Newark","809 Supermarket","291 Clinton Pl",40.7137,-74.2144,0,9,0,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",30
2344008,2022-06-29,"5:40 AM","New Jersey","Jersey City","","166 Bayview Ave",40.7067,-74.0821,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",29
2344201,2022-06-29,"7:50 PM","Pennsylvania","Philadelphia","","1100 block of E Price St",40.0504,-75.1615,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",29
2341725,2022-06-27,"1:26 PM","North Carolina","Charlotte","","2000 block of Holly St",35.2675,-80.8485,0,5,0,0,0,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",27
2340458,2022-06-26,"12:45 AM","Georgia","Blakely","","N Church St and Washington Ave",31.3838,-84.9379,1,6,0,0,3,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2022","6",26
2340720,2022-06-26,"1:30 AM","Virginia","Sutherlin","","1220 Kerns Church Rd",36.641,-79.2341,1,7,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",26
2340685,2022-06-26,"4:30 AM","New Jersey","Paterson","","Madison St and Essex St",40.9128,-74.1654,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",26
2340473,2022-06-26,"2:30 AM","Texas","San Antonio","Manhattan Night Club","3805 Blanco Rd",29.4816,-98.5088,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2022","6",26
2340696,2022-06-26,"12:35 AM","Texas","Winona","","18005 FM 2767",32.3816,-95.1043,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",26
2340409,2022-06-26,"12:45 AM","Washington","Tacoma","Edison Square","5415 S Tacoma Way",47.2168,-122.484,0,8,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",26
2340297,2022-06-25,"11:30 PM","New York","Brooklyn","Stuyvesant Gardens Houses","690 Quincy St",40.6888,-73.9325,0,4,0,0,0,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",25
2339761,2022-06-25,"1:25 AM","Texas","Houston","","4207 Madden St",29.633,-95.3631,2,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)","2022","6",25
2340347,2022-06-25,"11:08 PM","Minnesota","Minneapolis","","SE Main St and 6th Ave SE",44.9819,-93.2492,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",25
2339866,2022-06-24,"10:27 PM","Virginia","Hopewell","","Elm St and Arlington Rd",37.2817,-77.2946,2,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",24
2338874,2022-06-24,"8:45 PM","Pennsylvania","Philadelphia","","S Bucknell St and Oakford St",39.9373,-75.1831,2,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)","2022","6",24
2338902,2022-06-23,"9:35 PM","Illinois","Chicago","","7900 block of S Lafayette Ave",41.7507,-87.6261,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",23
2335052,2022-06-20,"12:30 AM","New York","New York (Manhattan)","","5th Ave and W 139th St",40.8153,-73.9358,1,8,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
House party / Block Party / Park Party","2022","6",20
2335872,2022-06-20,"12:30 AM","New York","Staten Island","","Taft Ave and Westervelt Ave",40.6412,-74.0829,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",20
2334920,2022-06-19,"8:30 PM","District of Columbia","Washington","","14th St NW and U St NW",38.917,-77.032,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - Officer shot
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",19
2334512,2022-06-19,"2:30 AM","Florida","Miami","","US-1 and SW 22nd Ave",25.7429,-80.2298,0,5,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",19
2334936,2022-06-19,"10:15 PM","Michigan","Detroit","Krainz Park","18501 Healy St",42.4288,-83.0556,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",19
2334374,2022-06-19,"3:00 AM","Michigan","Grand Rapids","","Griggs St SE and Division St",42.9312,-85.6668,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",19
2335096,2022-06-19,"9:00 AM","Washington","Everett","","Colby Ave and 44th St SE",47.9594,-122.208,2,2,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Spree Shooting (multiple victims, multiple locations)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Armed robbery with injury/death and/or evidence of DGU found","2022","6",19
2334620,2022-06-19,"2:40 AM","South Carolina","Walterboro","HangTime Grill & Lounge","1109 Rivers St",32.8883,-80.6591,2,2,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2022","6",19
2334359,2022-06-18,"10:13 PM","Texas","San Antonio","","2500 block of Patron Dr",29.3384,-98.5468,2,5,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",18
2333675,2022-06-18,"12:30 AM","Florida","Pensacola","The Pelicanâ€™s Nest","15 E Intendencia St",30.4103,-87.2141,0,5,0,0,3,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
Possession of gun by felon or prohibited person","2022","6",18
2334096,2022-06-17,"10:30 AM","Maryland","Baltimore","","1800 block of W Lafayette Ave",39.299,-76.6464,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",17
2333667,2022-06-17,"11:45 PM","Illinois","Chicago","","3000 block of S Rhodes Ave",41.8385,-87.6135,0,5,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",17
2333154,2022-06-16,"10:30 PM","California","Oakland","Halftime Sports Bar","316 14th St",37.8031,-122.268,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2022","6",16
2328342,2022-06-12,"12:46 AM","Colorado","Denver","","4600 block of Colorado Ave",39.6841,-104.934,2,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",12
2328374,2022-06-12,"12:27 AM","California","Los Angeles","","3300 block of E 14th St",34.0172,-118.209,3,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",12
2328532,2022-06-12,"5:45 PM","Michigan","Roseville","","27000 block of Kelly St",42.4953,-82.9278,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Domestic Violence","2022","6",12
2328265,2022-06-12,"1:57 AM","Indiana","Gary","Playo's Nightclub","1700 Grant St",41.5859,-87.3567,2,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2022","6",12
2328215,2022-06-12,"1:30 AM","Indiana","Indianapolis","","9200 block of Sussex Ter",39.7989,-86.0055,0,4,0,1,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",12
2328117,2022-06-12,"4:00 AM","Louisiana","New Orleans","Club Pressure","3940 Tulane Ave",29.9676,-90.1044,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",12
2327645,2022-06-11,"3:20 PM","Illinois","Chicago","","8600 block of S Damen Ave",41.7375,-87.6732,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",11
2360288,2022-06-11,"1:00 AM","New Mexico","Alamogordo","","",32.8995,-105.96,0,4,0,1,1,"Shot - Wounded/Injured
Home Invasion
Home Invasion - Resident injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Possession of gun by felon or prohibited person","2022","6",11
2327598,2022-06-11,"12:15 AM","Michigan","Detroit","","13500 block of Cloverlawn Ave",42.3864,-83.1515,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2022","6",11
2328482,2022-06-11,"11:15 PM","Georgia","Atlanta (College Park)","","6500 block of Woodford Rd",33.5685,-84.5016,0,7,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2022","6",11
2328108,2022-06-11,"10:14 PM","Tennessee","Antioch","Cambridge at Hickory Hollow Apartments","660 Bell Rd",36.0582,-86.6394,2,2,0,0,6,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
House party / Block Party / Park Party","2022","6",11
2327991,2022-06-11,"9:05 PM","Kentucky","Louisville","Big Four Bridge","1101 River Rd",38.2618,-85.7371,0,6,0,0,2,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Possession of gun by felon or prohibited person
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2022","6",11
2327247,2022-06-10,"11:15 PM","Georgia","Decatur","South DeKalb Mall Fletchers Restaurant","2801 Candler Rd",33.7089,-84.2751,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )","2022","6",10
2325498,2022-06-09,"2:30 PM","Maryland","Smithsburg","Columbia Machine Manufacturing Inc","12912 Bikle Rd",39.6697,-77.564,3,2,0,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - Officer shot
Officer Involved Shooting - subject/suspect/perpetrator shot
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Workplace shooting (disgruntled current or former employee)","2022","6",9
2325328,2022-06-08,"2:11 AM","Arizona","Yuma","","1500 block of S 4th Ave",32.701,-114.625,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Road rage","2022","6",8
2324475,2022-06-07,"8:37 PM","Illinois","Chicago","","1223 S Lawndale Ave",41.8655,-87.7175,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",7
2324435,2022-06-07,"6:30 PM","Maryland","Baltimore","","5500 block of Plainfield Ave",39.3359,-76.5453,2,2,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",7
2324496,2022-06-07,"3:35 PM","Illinois","Chicago","","13000 block of S Champlain Ave",41.6587,-87.6063,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2022","6",7
